uid,title,year,runtime_mins,ave_rating,num_votes
tt0026523,In Caliente,1935.0,84.0,6.1,279.0
tt0026571,King of Burlesque,1936.0,90.0,6.2,154.0
tt0026647,Look Up and Laugh,1935.0,80.0,6.2,121.0
tt0026654,Love Me Forever,1935.0,91.0,6.6,88.0
tt0026696,The Melody Lingers On,1935.0,65.0,,
tt0026705,Metropolitan,1935.0,79.0,6.7,91.0
tt0026723,Mississippi,1935.0,73.0,6.6,465.0
tt0026746,Music Hath Charms,1936.0,70.0,6.6,23.0
tt0026768,Naughty Marietta,1935.0,105.0,6.7,1183.0
tt0026775,The Night Is Young,1935.0,81.0,5.9,207.0
tt0026778,A Night at the Opera,1935.0,96.0,7.9,30600.0
tt0026784,No Limit,1935.0,80.0,6.4,267.0
tt0026826,Op stap,1935.0,78.0,6.6,24.0
tt0026827,Opening Night,1935.0,68.0,,
tt0026907,Radio Pirates,1935.0,89.0,4.8,44.0
tt0026910,The Rainmakers,1935.0,78.0,5.8,116.0
tt0026914,Reckless,1935.0,97.0,6.4,1063.0
tt0026920,Redheads on Parade,1935.0,78.0,7.3,13.0
tt0026942,Roberta,1935.0,106.0,7.1,2942.0
tt0026950,Rosario la cortijera,1935.0,75.0,,
tt0026987,Ship Cafe,1935.0,65.0,6.6,14.0
tt0026988,Shipmates Forever,1935.0,109.0,6.1,255.0
tt0027037,Squibs,1935.0,77.0,6.0,41.0
tt0027041,Stars Over Broadway,1935.0,89.0,5.8,126.0
tt0027043,Stolen Harmony,1935.0,80.0,6.6,71.0
tt0027054,Street Song,1935.0,64.0,5.6,22.0
tt0027064,Sweet Music,1935.0,100.0,6.0,110.0
tt0027065,Sweet Surrender,1935.0,85.0,,
tt0027077,Tango Bar,1935.0,62.0,6.8,90.0
tt0027082,Temptation,1935.0,,5.2,5.0
tt0027088,Thanks a Million,1935.0,87.0,6.5,186.0
tt0027093,This Is the Life,1935.0,63.0,5.9,39.0
tt0027115,To Beat the Band,1935.0,70.0,6.4,51.0
tt0027125,Top Hat,1935.0,101.0,7.7,17494.0
tt0027145,Two Hearts in Harmony,1935.0,75.0,,
tt0027147,Two for Tonight,1935.0,61.0,6.1,46.0
tt0027231,Yidl mitn fidl,1936.0,92.0,6.3,151.0
tt0027238,The Gypsy Baron,1935.0,105.0,7.5,14.0
tt0027256,Achhut Kanya,1936.0,142.0,6.6,106.0
tt0027257,"Ada, Don't Do That!",1936.0,82.0,6.8,91.0
tt0027278,Alô Alô Carnaval,1936.0,75.0,6.8,32.0
tt0027302,Anything Goes,1936.0,92.0,6.4,298.0
tt0027329,"With Pleasure, Madame",1936.0,75.0,,
tt0027340,Bedzie lepiej,1936.0,92.0,7.0,50.0
tt0027346,Beloved Impostor,1936.0,86.0,,
tt0027347,The Beloved Vagabond,1936.0,78.0,5.9,38.0
tt0027351,Der Bettelstudent,1936.0,95.0,6.4,43.0
tt0027356,The Big Broadcast of 1937,1936.0,100.0,6.0,267.0
tt0027374,Boccaccio,1936.0,88.0,,
tt0027376,The Bohemian Girl,1936.0,71.0,6.8,1848.0
tt0027378,Bolek i Lolek,1936.0,,6.7,23.0
tt0027387,Born to Dance,1936.0,106.0,6.7,1452.0
tt0027413,Cain and Mabel,1936.0,90.0,6.5,1764.0
tt0027417,Can This Be Dixie?,1936.0,70.0,6.0,14.0
tt0027421,Captain January,1936.0,77.0,7.1,1216.0
tt0027447,Beautiful Sky,1936.0,80.0,6.7,12.0
tt0027450,A Clown Must Laugh,1936.0,92.0,6.1,18.0
tt0027455,Colleen,1936.0,89.0,5.9,317.0
tt0027456,College Holiday,1936.0,86.0,5.9,144.0
tt0027457,Collegiate,1936.0,80.0,7.3,25.0
tt0027519,The Devil on Horseback,1936.0,70.0,5.2,30.0
tt0027527,Dimples,1936.0,79.0,6.7,799.0
tt0027572,Song of the Road,1936.0,72.0,6.0,7.0
tt0027586,Everybody Dance,1936.0,74.0,6.3,24.0
tt0027589,Everything Is Rhythm,1936.0,73.0,6.8,32.0
tt0027591,Because of Love,1936.0,70.0,,
tt0027599,Viennese Love Song,1936.0,78.0,,
tt0027611,Fatal Lady,1936.0,73.0,7.1,38.0
tt0027629,Follow Your Heart,1936.0,82.0,5.6,39.0
tt0027630,Follow the Fleet,1936.0,110.0,7.2,3955.0
tt0027639,Frankie and Johnnie,1936.0,66.0,6.5,39.0
tt0027645,Freshman Love,1936.0,67.0,5.3,96.0
tt0027661,Gay Love,1934.0,77.0,6.5,14.0
tt0027680,Give Us This Night,1936.0,73.0,7.3,25.0
tt0027686,Gold Diggers of 1937,1936.0,101.0,6.5,926.0
tt0027698,The Great Ziegfeld,1936.0,176.0,6.7,7231.0
tt0027709,Gypsy Melody,1936.0,77.0,5.5,16.0
tt0027726,Hearts Divided,1936.0,87.0,6.1,772.0
tt0027739,"Hi, Gaucho!",1935.0,59.0,5.4,55.0
tt0027758,The Man of the Hour,1937.0,93.0,6.1,46.0
tt0027778,I Live Again,1936.0,74.0,,
tt0027810,It's Love Again,1936.0,83.0,6.3,186.0
tt0027813,Jadzia,1936.0,74.0,6.8,87.0
tt0027838,"Keep Your Seats, Please!",1936.0,82.0,6.6,145.0
tt0027847,The King Steps Out,1936.0,85.0,6.3,195.0
tt0027851,Klondike Annie,1936.0,80.0,6.5,540.0
tt0027858,Königswalzer,1935.0,83.0,7.0,10.0
tt0027866,Forbidden Music,1936.0,80.0,5.7,79.0
tt0027882,Let's Sing Again,1936.0,70.0,5.9,61.0
tt0027887,The Lilac Domino,1937.0,79.0,7.1,10.0
tt0027888,Backstage,1937.0,80.0,7.4,27.0
tt0027947,Last Rose,1936.0,101.0,,
tt0028022,Natalka Poltavka,1936.0,71.0,6.6,19.0
tt0028062,One Rainy Afternoon,1936.0,81.0,6.0,217.0
tt0028103,Pigskin Parade,1936.0,93.0,6.1,604.0
tt0028115,Pókháló,1936.0,78.0,5.0,16.0
tt0028145,Public Nuisance No. 1,1936.0,78.0,5.6,24.0
tt0028154,Radio Bar,1936.0,83.0,6.7,7.0
tt0028166,La reina mora,1937.0,90.0,4.9,8.0
tt0028184,Rigolboche,1936.0,90.0,4.9,18.0
tt0028196,The Robber Symphony,1936.0,136.0,7.4,96.0
tt0028207,Rose-Marie,1936.0,113.0,6.8,1168.0
tt0028216,San Francisco,1936.0,115.0,7.2,4902.0
tt0028248,Shipmates o' Mine,1936.0,87.0,4.2,29.0
tt0028249,Show Boat,1936.0,113.0,7.4,2915.0
tt0028254,Sing Me a Love Song,1936.0,75.0,6.2,58.0
tt0028257,The Singing Kid,1936.0,85.0,6.4,122.0
tt0028280,Song and Dance Man,1936.0,72.0,5.8,33.0
tt0028289,Southern Roses,1936.0,78.0,5.5,11.0
tt0028297,Sporting Love,1936.0,67.0,4.9,8.0
tt0028305,Stage Struck,1936.0,91.0,5.6,277.0
tt0028308,Stars on Parade,1936.0,81.0,5.9,25.0
tt0028315,Stowaway,1936.0,87.0,7.1,1217.0
tt0028319,Straszny dwór,1936.0,,6.2,5.0
tt0028321,Strike Me Pink,1936.0,100.0,6.3,408.0
tt0028327,Sunshine Ahead,1936.0,64.0,,
tt0028333,Swing Time,1936.0,103.0,7.6,12340.0
tt0028354,That Girl from Paris,1936.0,104.0,5.9,273.0
tt0028363,This'll Make You Whistle,1936.0,79.0,6.2,14.0
tt0028366,Three Cheers for Love,1936.0,61.0,6.5,10.0
tt0028370,The Show Goes On,1936.0,70.0,6.7,13.0
tt0028373,Three Smart Girls,1936.0,84.0,6.7,1255.0
tt0028411,O Trevo de Quatro Folhas,1936.0,110.0,,
tt0028420,The Circus,1936.0,90.0,6.7,567.0
tt0028436,By the Bluest of Seas,1936.0,71.0,7.1,871.0
tt0028473,Vratar,1936.0,75.0,7.0,96.0
tt0028479,Walking on Air,1936.0,70.0,6.5,248.0
tt0028515,Wo die Lerche singt,1936.0,98.0,6.4,15.0
tt0028533,"¡Centinela, alerta!",1937.0,80.0,5.3,155.0
tt0028552,Good-Bye Nicanor,1937.0,83.0,6.4,14.0
tt0028566,Ali Baba Goes to Town,1937.0,81.0,6.4,517.0
tt0028587,Artist and Models,1937.0,97.0,6.2,259.0
tt0028629,Big Fella,1937.0,73.0,5.7,124.0
tt0028665,Broadway Melody of 1938,1937.0,110.0,6.7,1070.0
tt0028684,Song of the Soul,1938.0,92.0,,
tt0028751,The Four Corn Patches,1937.0,92.0,,
tt0028772,A Day at the Races,1937.0,111.0,7.6,12965.0
tt0028843,Every Day's a Holiday,1937.0,80.0,6.4,276.0
tt0028856,Feather Your Nest,1937.0,86.0,6.6,68.0
tt0028873,The Firefly,1937.0,131.0,6.9,336.0
tt0028884,Flådens blå matroser,1937.0,82.0,5.3,25.0
tt0028885,Follow Your Star,1939.0,80.0,,
tt0028902,Jolly Paupers,1937.0,62.0,5.0,7.0
tt0028906,La fuga,1937.0,92.0,7.2,29.0
tt0028916,The Gang,1938.0,69.0,7.6,9.0
tt0028918,Gangway,1937.0,90.0,7.1,96.0
tt0028920,Gasparone,1937.0,80.0,6.7,81.0
tt0028931,The Girl Said No,1937.0,76.0,6.5,75.0
tt0028973,The Divine Jetta,1937.0,97.0,6.8,21.0
tt0028983,Head Over Heels in Love,1937.0,84.0,7.2,53.0
tt0028988,Heidi,1937.0,88.0,7.3,4119.0
tt0028998,High Flyers,1937.0,70.0,5.9,130.0
tt0029003,The Hit Parade,1937.0,83.0,7.2,29.0
tt0029006,Hitting a New High,1937.0,85.0,5.0,230.0
tt0029010,Hollywood Hotel,1937.0,109.0,6.4,625.0
tt0029047,In Old Chicago,1938.0,95.0,6.8,2092.0
tt0029064,Dark Sands,1937.0,77.0,6.1,222.0
tt0029076,Kathleen,1937.0,75.0,4.3,19.0
tt0029078,Keep Fit,1937.0,82.0,6.1,99.0
tt0029079,The Cantor's Son,1937.0,90.0,7.0,27.0
tt0029137,Let's Make a Night of It,1937.0,67.0,6.4,18.0
tt0029140,Der letzte Wiener Fiaker,1937.0,,,
tt0029145,The Life of the Party,1937.0,77.0,5.8,136.0
tt0029193,Make a Wish,1937.0,77.0,5.9,138.0
tt0029221,Mayfair Melody,1937.0,83.0,,
tt0029222,Maytime,1937.0,132.0,7.3,963.0
tt0029228,Melody and Romance,1937.0,71.0,6.4,11.0
tt0029229,Melody for Two,1937.0,60.0,6.2,52.0
tt0029234,Merry-Go-Round of 1938,1937.0,87.0,5.3,13.0
tt0029255,Mississippi Moods,1937.0,,,
tt0029258,Windmills,1939.0,95.0,,
tt0029267,Mr. Dodd Takes the Air,1937.0,87.0,5.5,174.0
tt0029277,Music for Madame,1937.0,81.0,5.9,147.0
tt0029281,Mother Song,1937.0,93.0,5.3,25.0
tt0029295,Natalka Poltavka,1937.0,86.0,6.8,8.0
tt0029303,New Faces of 1937,1937.0,100.0,5.7,154.0
tt0029318,Nobody's Baby,1937.0,68.0,6.0,105.0
tt0029323,Nuestro culpable,1938.0,87.0,6.8,20.0
tt0029343,On Again-Off Again,1937.0,68.0,6.1,96.0
tt0029345,On the Avenue,1937.0,89.0,6.8,531.0
tt0029371,Pani minister tanczy,1937.0,82.0,6.8,84.0
tt0029401,Pick a Star,1937.0,76.0,5.5,394.0
tt0029406,Plat eller krone,1937.0,88.0,5.6,18.0
tt0029458,Rhythm Racketeer,1937.0,84.0,4.7,18.0
tt0029467,"Ready, Willing and Able",1937.0,93.0,5.7,238.0
tt0029474,Queen of the Scala,1937.0,88.0,,
tt0029499,Rosalie,1937.0,123.0,6.1,431.0
tt0029546,Shall We Dance,1937.0,109.0,7.5,6557.0
tt0029550,She Shall Have Music,1935.0,91.0,5.7,22.0
tt0029553,The Sheik Steps Out,1937.0,65.0,6.0,27.0
tt0029556,The Show Goes On,1937.0,93.0,6.5,25.0
tt0029566,Sing While You're Able,1937.0,66.0,4.4,11.0
tt0029567,Sing and Be Happy,1937.0,64.0,7.6,7.0
tt0029569,The Singing Blacksmith,1938.0,115.0,6.6,39.0
tt0029588,Something to Sing About,1937.0,93.0,6.3,797.0
tt0029589,Song of the City,1937.0,68.0,6.2,29.0
tt0029615,The Street Singer,1937.0,86.0,5.7,11.0
tt0029625,Sweetheart of the Navy,1937.0,61.0,5.6,19.0
tt0029626,"Swing High, Swing Low",1937.0,92.0,6.3,651.0
tt0029628,Swing It Professor,1937.0,62.0,5.7,32.0
tt0029634,Take My Tip,1937.0,74.0,,
tt0029636,Talent Scout,1937.0,62.0,5.3,69.0
tt0029638,Talking Feet,1937.0,79.0,6.0,16.0
tt0029649,Thanks for Listening,1937.0,62.0,5.0,11.0
tt0029659,Thin Ice,1937.0,79.0,6.5,332.0
tt0029725,Varsity Show,1937.0,120.0,6.2,388.0
tt0029737,Vogues of 1938,1937.0,109.0,5.9,253.0
tt0029742,Waikiki Wedding,1937.0,89.0,6.1,276.0
tt0029743,Wake Up Famous,1937.0,68.0,,
tt0029761,When You're in Love,1937.0,110.0,6.2,330.0
tt0029821,Águila o sol,1938.0,78.0,6.6,148.0
tt0029852,Alexander's Ragtime Band,1938.0,106.0,6.9,1899.0
tt0029867,Carmen (la de Triana),1938.0,110.0,7.0,79.0
tt0029881,Around the Town,1938.0,68.0,,
tt0029885,Artists and Models Abroad,1938.0,90.0,6.3,81.0
tt0029896,Bara en trumpetare,1938.0,93.0,4.2,32.0
tt0029897,El barbero de Sevilla,1938.0,90.0,5.6,21.0
tt0029909,Billeting,1938.0,82.0,,
tt0029912,The Big Broadcast of 1938,1938.0,91.0,6.3,879.0
tt0029932,The Country Bride,1938.0,93.0,6.5,39.0
tt0029944,Break the News,1938.0,78.0,6.3,37.0
tt0029968,Capriccio,1938.0,105.0,5.9,20.0
tt0029971,Carefree,1938.0,83.0,7.0,3385.0
tt0030000,Cocoanut Grove,1938.0,85.0,6.6,46.0
tt0030002,College Swing,1938.0,86.0,6.2,442.0
tt0030015,Cossacks in Exile,1939.0,82.0,6.5,26.0
tt0030019,Cowboy from Brooklyn,1938.0,77.0,5.7,262.0
tt0030071,Dos amigos y un amor,1938.0,80.0,,
tt0030089,The Duke Is Tops,1938.0,73.0,5.5,321.0
tt0030103,The Stars Shine,1938.0,80.0,6.3,30.0
tt0030108,Everybody Sing,1938.0,91.0,6.4,516.0
tt0030111,Expensive Husbands,1937.0,62.0,5.0,80.0
tt0030121,Father O'Flynn,1935.0,82.0,,
tt0030158,Freshman Year,1938.0,65.0,6.4,8.0
tt0030171,Garden of the Moon,1938.0,94.0,5.9,209.0
tt0030182,The Girl of the Golden West,1938.0,121.0,6.4,383.0
tt0030190,Going Places,1938.0,84.0,5.9,300.0
tt0030191,Gold Diggers in Paris,1938.0,97.0,5.8,347.0
tt0030194,The Goldwyn Follies,1938.0,122.0,5.3,386.0
tt0030217,Hawaii Calls,1938.0,91.0,5.8,48.0
tt0030221,Stardust,1938.0,75.0,4.4,28.0
tt0030257,I See Ice!,1938.0,84.0,6.2,109.0
tt0030267,Waltz Melodies,1938.0,94.0,5.5,30.0
tt0030283,George Takes the Air,1938.0,87.0,6.7,156.0
tt0030293,Joy of Living,1938.0,91.0,6.4,715.0
tt0030319,The Playboy,1938.0,78.0,6.2,20.0
tt0030371,Little Miss Broadway,1938.0,72.0,6.6,781.0
tt0030372,Little Miss Molly,1938.0,69.0,4.5,31.0
tt0030381,Livet paa Hegnsgaard,1938.0,90.0,6.7,11.0
tt0030395,Mad About Music,1938.0,100.0,7.1,407.0
tt0030398,Honeysuckle,1938.0,93.0,7.4,36.0
tt0030407,Mamele,1938.0,97.0,7.0,44.0
tt0030421,Mariquilla Terremoto,1939.0,83.0,4.4,16.0
tt0030466,Mountains O'Mourne,1938.0,85.0,,
tt0030494,Naples of Former Days,1938.0,85.0,,
tt0030540,Outside of Paradise,1938.0,68.0,5.7,17.0
tt0030542,Over She Goes,1937.0,78.0,7.5,44.0
tt0030651,Radio City Revels,1938.0,90.0,6.3,98.0
tt0030708,Sailing Along,1938.0,80.0,6.8,150.0
tt0030717,Save a Little Sunshine,1938.0,75.0,5.0,25.0
tt0030753,The Singing Cop,1938.0,78.0,,
tt0030762,The Sky's the Limit,1938.0,78.0,,
tt0030793,Start Cheering,1938.0,78.0,6.2,173.0
tt0030802,Straight Place and Show,1938.0,68.0,5.7,126.0
tt0030816,Sweet Devil,1938.0,71.0,6.9,47.0
tt0030817,Sweethearts,1938.0,114.0,6.3,556.0
tt0030819,Swing That Cheer,1938.0,70.0,,
tt0030824,Swiss Miss,1938.0,71.0,6.7,1912.0
tt0030854,That Certain Age,1938.0,95.0,6.7,285.0
tt0030863,Thistledown,1938.0,78.0,,
tt0030896,Three Waltzes,1938.0,90.0,6.4,21.0
tt0030947,Volga - Volga,1938.0,104.0,6.7,633.0
tt0031005,Zapomniana melodia,1938.0,80.0,7.0,102.0
tt0031060,At the Circus,1939.0,87.0,6.9,5597.0
tt0031066,Babes in Arms,1939.0,94.0,6.4,2291.0
tt0031074,Balalaika,1939.0,102.0,6.4,289.0
tt0031076,Banana-da-Terra,1939.0,75.0,6.1,7.0
tt0031077,Band Waggon,1940.0,85.0,5.5,133.0
tt0031112,Bohemios,1939.0,80.0,,
tt0031135,La canción de Aixa,1939.0,96.0,5.8,15.0
tt0031136,The Miracle Song,1940.0,85.0,,
tt0031145,Cavalleria rusticana,1939.0,75.0,6.6,17.0
tt0031169,Come on George!,1939.0,88.0,6.5,154.0
tt0031233,Discoveries,1939.0,68.0,7.5,8.0
tt0031246,Down Our Alley,1939.0,56.0,,
tt0031261,East Side of Heaven,1939.0,88.0,6.4,217.0
tt0031264,Ehe in Dosen,1939.0,96.0,7.0,13.0
tt0031271,In the Times of Don Porfirio,1940.0,160.0,6.9,49.0
tt0031278,Escape to Paradise,1939.0,60.0,5.1,56.0
tt0031310,It Always Ends That Way,1939.0,68.0,4.8,5.0
tt0031311,First Love,1939.0,84.0,6.9,594.0
tt0031393,The Great Victor Herbert,1939.0,91.0,6.4,62.0
tt0031399,Hello Janine!,1939.0,93.0,6.9,69.0
tt0031411,Homeland,1939.0,73.0,7.8,5.0
tt0031424,Los hijos de la noche,1939.0,108.0,5.1,23.0
tt0031442,Honolulu,1939.0,83.0,6.5,548.0
tt0031473,Idiot's Delight,1939.0,107.0,6.5,1338.0
tt0031526,Kalle på Spången,1939.0,95.0,5.6,165.0
tt0031540,Kol Nidre,1939.0,85.0,,
tt0031555,Laugh It Off,1939.0,63.0,5.6,38.0
tt0031565,Let Freedom Ring,1939.0,87.0,6.3,168.0
tt0031592,Louise,1939.0,83.0,6.8,52.0
tt0031611,Man About Town,1939.0,85.0,6.4,148.0
tt0031642,Song to the Wind,1939.0,82.0,,
tt0031650,The Mikado,1939.0,90.0,6.4,656.0
tt0031688,Music Hall Parade,1939.0,80.0,,
tt0031712,Naughty But Nice,1939.0,89.0,6.1,303.0
tt0031763,Opernball,1939.0,107.0,6.7,60.0
tt0031765,Oshidori utagassen,1939.0,69.0,6.9,159.0
tt0031775,Pack Up Your Troubles,1939.0,75.0,5.8,54.0
tt0031784,Paradise in Harlem,1939.0,85.0,5.4,94.0
tt0031787,Paris Honeymoon,1939.0,92.0,6.1,79.0
tt0031800,Personal Column,1939.0,111.0,6.9,309.0
tt0031877,Rose of Washington Square,1939.0,86.0,6.8,553.0
tt0031898,Di que me quieres,1939.0,80.0,,
tt0031939,Smiling Along,1938.0,83.0,6.3,6.0
tt0031949,The Dream of Butterfly,1939.0,100.0,6.3,7.0
tt0031950,Some Like It Hot,1939.0,65.0,6.7,239.0
tt0031970,St. Louis Blues,1939.0,92.0,6.6,44.0
tt0031983,The Story of Vernon and Irene Castle,1939.0,93.0,6.9,2302.0
tt0031996,Swanee River,1939.0,84.0,6.5,136.0
tt0031999,Swing!,1938.0,69.0,5.6,135.0
tt0032030,Three Smart Girls Grow Up,1939.0,90.0,6.8,319.0
tt0032059,Trouble Brewing,1939.0,87.0,6.7,187.0
tt0032098,La vida de Carlos Gardel,1939.0,107.0,6.3,19.0
tt0032099,La vida es un tango,1939.0,87.0,7.3,31.0
tt0032133,Wir tanzen um die Welt,1939.0,96.0,,
tt0032148,"Yes, Madam?",1939.0,77.0,7.2,16.0
tt0032197,Allá en el Trópico,1940.0,110.0,,
tt0032213,Come Up Smiling,1939.0,77.0,7.0,9.0
tt0032256,Bitter Sweet,1940.0,94.0,5.9,443.0
tt0032276,The Boys from Syracuse,1940.0,73.0,6.1,104.0
tt0032284,Broadway Melody of 1940,1940.0,102.0,7.4,2129.0
tt0032289,Buck Benny Rides Again,1940.0,84.0,6.7,298.0
tt0032309,Carnaval de antaño,1940.0,86.0,6.9,18.0
tt0032376,"Dance, Girl, Dance",1940.0,90.0,6.7,2021.0
tt0032399,La Dolores,1940.0,102.0,7.0,29.0
tt0032410,Down Argentine Way,1940.0,89.0,6.5,965.0
tt0032434,Egy csók és más semmi,1941.0,77.0,7.7,64.0
tt0032536,Go West,1940.0,80.0,6.9,5119.0
tt0032562,Gül Baba,1940.0,105.0,7.2,24.0
tt0032581,Her First Romance,1940.0,77.0,6.4,36.0
tt0032582,Her Second Mother,1940.0,89.0,,
tt0032600,Hit Parade of 1941,1940.0,88.0,6.0,46.0
tt0032614,Hullabaloo,1940.0,78.0,6.0,195.0
tt0032624,If I Had My Way,1940.0,82.0,6.2,147.0
tt0032638,Irene,1940.0,101.0,6.3,590.0
tt0032644,It's a Date,1940.0,103.0,6.5,526.0
tt0032677,Kora Terry,1940.0,110.0,5.3,141.0
tt0032699,To Hell with Hitler,1940.0,82.0,6.6,268.0
tt0032714,A Little Bit of Heaven,1940.0,87.0,6.9,24.0
tt0032718,Little Nellie Kelly,1940.0,98.0,6.4,530.0
tt0032730,Love Thy Neighbor,1940.0,82.0,6.5,124.0
tt0032787,Mi noche triste,1952.0,92.0,6.7,7.0
tt0032812,Moya lyubov,1940.0,80.0,6.6,49.0
tt0032823,Music in My Heart,1940.0,70.0,6.1,406.0
tt0032825,Muzykalnaya istoriya,1940.0,83.0,7.4,69.0
tt0032835,Nanette,1940.0,97.0,5.2,11.0
tt0032840,New Moon,1940.0,105.0,6.9,520.0
tt0032843,A Night at Earl Carroll's,1940.0,62.0,5.8,37.0
tt0032847,"No, No, Nanette",1940.0,96.0,5.4,163.0
tt0032873,One Night in the Tropics,1940.0,82.0,6.5,1569.0
tt0032877,Operette,1940.0,107.0,8.1,44.0
tt0032956,Pão Nosso,1940.0,94.0,,
tt0032969,Rancho Alegre,1941.0,,,
tt0032986,Rhythm on the River,1940.0,92.0,6.9,324.0
tt0032993,Road to Singapore,1940.0,85.0,6.8,3536.0
tt0033004,Rápteme usted,1941.0,96.0,4.8,8.0
tt0033007,SF-paraati,1940.0,86.0,5.7,121.0
tt0033027,Scatterbrain,1940.0,73.0,6.5,32.0
tt0033029,Second Chorus,1940.0,84.0,5.8,1363.0
tt0033043,Shipyard Sally,1939.0,77.0,6.6,46.0
tt0033054,"Sing, Dance, Plenty Hot",1940.0,70.0,6.9,7.0
tt0033086,Spare a Copper,1940.0,77.0,6.3,154.0
tt0033095,Spring Parade,1940.0,89.0,6.7,282.0
tt0033110,Strike Up the Band,1940.0,120.0,6.9,1445.0
tt0033115,Sunday Sinners,1940.0,65.0,6.9,14.0
tt0033119,Tanya,1940.0,87.0,6.1,116.0
tt0033167,Tin Pan Alley,1940.0,94.0,6.4,448.0
tt0033191,Two Girls on Broadway,1940.0,73.0,6.0,413.0
tt0033275,Request Concert,1940.0,103.0,6.6,99.0
tt0033283,You'll Find Out,1940.0,97.0,6.3,1112.0
tt0033288,Young People,1940.0,79.0,6.5,367.0
tt0033291,Youth Will Be Served,1940.0,68.0,7.6,9.0
tt0033323,All-American Co-Ed,1941.0,49.0,5.2,308.0
tt0033327,Alle gaar rundt og forelsker sig,1941.0,89.0,6.3,31.0
tt0033346,Spring Song,1941.0,80.0,7.3,66.0
tt0033388,The Big Store,1941.0,83.0,6.7,4746.0
tt0033436,Buck Privates,1941.0,84.0,7.1,4063.0
tt0033464,The Chocolate Soldier,1941.0,102.0,6.2,249.0
tt0033507,Dance Hall,1941.0,72.0,6.4,51.0
tt0033513,Danny Boy,1941.0,80.0,5.5,39.0
tt0033570,Egy tál lencse,1941.0,82.0,5.8,21.0
tt0033632,Frau Luna,1941.0,96.0,7.3,12.0
tt0033633,Women Are Better Diplomats,1941.0,93.0,6.0,54.0
tt0033639,Fröken Vildkatt,1941.0,106.0,4.2,26.0
tt0033674,The Great American Broadcast,1941.0,90.0,6.7,220.0
tt0033697,He Found a Star,1941.0,89.0,5.2,53.0
tt0033754,In the Navy,1941.0,86.0,6.8,2865.0
tt0033766,It Started with Eve,1941.0,90.0,7.6,1320.0
tt0033791,Kiss the Boys Goodbye,1941.0,85.0,6.5,44.0
tt0033803,Lady Be Good,1941.0,112.0,6.5,834.0
tt0033827,Let's Go Collegiate,1941.0,62.0,5.3,126.0
tt0033829,Leányvásár,1941.0,97.0,7.5,33.0
tt0033851,Louisiana Purchase,1941.0,98.0,6.1,408.0
tt0033859,Lärarinna på vift,1941.0,83.0,1.7,6.0
tt0033878,You Only You,1941.0,98.0,7.7,21.0
tt0033897,Melody Lane,1941.0,60.0,4.9,9.0
tt0033918,Moon Over Miami,1941.0,91.0,6.9,1022.0
tt0033942,Navy Blues,1941.0,108.0,6.0,239.0
tt0033945,Never Give a Sucker an Even Break,1941.0,71.0,7.1,2166.0
tt0033950,Nice Girl?,1941.0,91.0,6.7,272.0
tt0033959,Nocní motýl,1941.0,83.0,7.5,54.0
tt0034045,Poretta eli Keisarin uudet pisteet,1941.0,102.0,4.1,33.0
tt0034055,Pot o' Gold,1941.0,86.0,6.1,1583.0
tt0034074,Puddin' Head,1941.0,80.0,6.2,48.0
tt0034112,Rise and Shine,1941.0,92.0,6.0,96.0
tt0034116,Road to Zanzibar,1941.0,91.0,6.8,2899.0
tt0034129,Rookies on Parade,1941.0,69.0,,
tt0034131,Rossini,1942.0,112.0,5.9,11.0
tt0034144,Sailors on Leave,1941.0,71.0,,
tt0034148,San Antonio Rose,1941.0,63.0,6.8,38.0
tt0034159,La scuola dei timidi,1941.0,76.0,,
tt0034190,Sing Another Chorus,1941.0,64.0,7.2,6.0
tt0034203,Smilin' Through,1941.0,100.0,6.5,338.0
tt0034241,Sun Valley Serenade,1941.0,86.0,7.2,1420.0
tt0034243,Sunny,1941.0,98.0,5.7,147.0
tt0034249,They Met in Moscow,1941.0,87.0,6.5,183.0
tt0034255,Swing It Soldier,1941.0,66.0,6.1,14.0
tt0034265,Tanz mit dem Kaiser,1941.0,102.0,6.7,20.0
tt0034273,That Night in Rio,1941.0,91.0,6.7,748.0
tt0034279,They Meet Again,1941.0,69.0,5.0,66.0
tt0034280,They Met in Argentina,1941.0,77.0,4.9,142.0
tt0034301,Too Many Blondes,1941.0,60.0,6.5,18.0
tt0034318,Turned Out Nice Again,1941.0,81.0,6.6,158.0
tt0034319,Tuxedo Junction,1941.0,70.0,6.8,8.0
tt0034366,I Live as I Please,1942.0,83.0,,
tt0034379,Week-End in Havana,1941.0,81.0,6.6,555.0
tt0034396,Wir bitten zum Tanz,1941.0,88.0,6.6,44.0
tt0034408,You Will Remember,1941.0,86.0,6.0,34.0
tt0034409,You'll Never Get Rich,1941.0,88.0,6.8,2233.0
tt0034415,Ziegfeld Girl,1941.0,132.0,6.8,2513.0
tt0034417,"Those Were The Days, Senor Don Simon!",1941.0,102.0,7.3,65.0
tt0034454,Always in My Heart,1942.0,92.0,6.4,392.0
tt0034484,"Jalisco, Don't Backslide",1941.0,100.0,7.3,60.0
tt0034485,Babes on Broadway,1941.0,118.0,6.7,1344.0
tt0034491,The Balloon Goes Up,1942.0,58.0,5.6,58.0
tt0034500,Behind the Eight Ball,1942.0,60.0,5.7,42.0
tt0034523,La blanca Paloma,1942.0,76.0,,
tt0034543,Born to Sing,1942.0,82.0,6.1,157.0
