College,Course Prefix,Department,Total Students,gpa_total,Average GPA,semester
Liberal Arts,RHE,Rhetoric And Writing,369.0,1173.17,3.1793,Summer 2013
Liberal Arts,SOC,Sociology,278.0,824.72,2.9666,Summer 2013
Liberal Arts,SPN,Spanish,530.0,1463.84,2.762,Summer 2013
Liberal Arts,WGS,Women's And Gender Studies,44.0,145.35,3.3034,Summer 2013
Natural Sciences,ACF,Actuarial Foundations,18.0,60.69,3.3717,Summer 2013
Natural Sciences,AST,Astronomy,99.0,259.33,2.6195,Summer 2013
Natural Sciences,BIO,Biology,1539.0,4230.91,2.7491,Summer 2013
Natural Sciences,C S,Computer Science,506.0,1226.41,2.4237,Summer 2013
Natural Sciences,CH,Chemistry,1351.0,3780.89,2.7986,Summer 2013
Natural Sciences,HDF,Human Development And Family Sciences,278.0,899.7,3.2363,Summer 2013
Natural Sciences,M,Mathematics,1356.0,3537.89,2.6091,Summer 2013
Natural Sciences,MNS,Marine Science,33.0,113.32000000000001,3.4339,Summer 2013
Natural Sciences,NSC,Natural Sciences,21.0,32.0,1.5238,Summer 2013
Natural Sciences,NTR,Nutrition,222.0,750.65,3.3813,Summer 2013
Natural Sciences,P S,Physical Science,148.0,452.03,3.0543,Summer 2013
Natural Sciences,PBH,Public Health,41.0,132.65,3.2354,Summer 2013
Natural Sciences,PHY,Physics,994.0,3246.07,3.2657,Summer 2013
Natural Sciences,TXA,Textiles And Apparel,22.0,84.33,3.8332,Summer 2013
Natural Sciences,UTS,UTeach-Natural Sciences,17.0,61.0,3.5882,Summer 2013
Nursing,N,Nursing,325.0,1166.0,3.5877,Summer 2013
Other,CSD,Communication Sciences And Disorders,93.0,304.35,3.2726,Summer 2013
Other,EDA,EDUCATIONAL ADMINISTRATION,58.0,214.35,3.6957,Summer 2013
Other,GRG,Geography,121.0,362.7,2.9975,Summer 2013
Other,LAW,Law,53.0,166.0,3.1321,Summer 2013
Other,PHR,Pharmacy,196.0,688.36,3.512,Summer 2013
Other,SSC,Statistics And Scientific Computation,204.0,601.38,2.9479,Summer 2013
Other,STC,Science And Technology Commercialization,220.0,735.12,3.3415,Summer 2013
Social Work,S W,Social Work,504.0,1821.93,3.6149,Summer 2013
Undergraduate Studies,UGS,Undergraduate Studies,304.0,1079.07,3.5496,Summer 2013
Architecture,ARC,Architecture,1392.0,4580.26,3.2904,Spring 2013
Architecture,ARI,Architectural Interior Design,64.0,213.04,3.3288,Spring 2013
Architecture,CRP,Community And Regional Planning,282.0,997.87,3.5385,Spring 2013
Architecture,LAR,Landscape Architecture,76.0,214.70999999999998,2.8251,Spring 2013
Business,ACC,Accounting,4264.0,13373.57,3.1364,Spring 2013
Business,B A,Business Administration,2359.0,8234.02,3.4905,Spring 2013
Business,BGS,"Business, Government, And Society",155.0,549.0699999999999,3.5424,Spring 2013
Business,FIN,Finance,3547.0,10805.27,3.0463,Spring 2013
Business,I B,International Business,506.0,1640.04,3.2412,Spring 2013
Business,LEB,Legal Environment Of Business,1510.0,4856.18,3.216,Spring 2013
Business,MAN,Management,2650.0,8844.24,3.3374,Spring 2013
Business,MIS,Management Information Systems,2136.0,6991.5199999999995,3.2732,Spring 2013
Business,MKT,Marketing,2274.0,7284.94,3.2036,Spring 2013
Business,O M,Operations Management,574.0,1902.14,3.3138,Spring 2013
Business,R E,Real Estate,171.0,577.42,3.3767,Spring 2013
Business,R M,Risk Management,98.0,339.74,3.4667,Spring 2013
Business,STA,Statistics,1090.0,3548.0,3.255,Spring 2013
Communication,ADV,Advertising,3769.0,11846.61,3.1432,Spring 2013
Communication,CMS,Communication Studies,2609.0,7194.59,2.7576,Spring 2013
Communication,COM,Communication,159.0,522.06,3.2834,Spring 2013
Communication,J,Journalism,1024.0,3398.0,3.3184,Spring 2013
Communication,P R,Public Relations,896.0,2914.65,3.253,Spring 2013
Communication,RTF,Radio-Television-Film,2390.0,7764.69,3.2488,Spring 2013
Education,ALD,Applied Learning And Development,841.0,2860.3,3.4011,Spring 2013
Education,EDC,Curriculum And Instruction,971.0,3546.41,3.6523,Spring 2013
Education,EDP,Educational Psychology,2010.0,6251.0599999999995,3.11,Spring 2013
Education,HED,Health Education,475.0,1605.06,3.3791,Spring 2013
Education,KIN,Kinesiology,2070.0,6521.79,3.1506,Spring 2013
Education,PED,Physical Education,2931.0,9467.79,3.2302,Spring 2013
Education,SED,Special Education,300.0,1133.07,3.7769,Spring 2013
Engineering,ARE,Architectural Engineering,316.0,1113.14,3.5226,Spring 2013
Engineering,ASE,Aerospace Engineering,1311.0,3971.6,3.0294,Spring 2013
Engineering,BME,Biomedical Engineering,756.0,2586.22,3.4209,Spring 2013
Engineering,C E,Civil Engineering,1530.0,5025.47,3.2846,Spring 2013
Engineering,CHE,Chemical Engineering,1363.0,4298.89,3.154,Spring 2013
Engineering,E E,Electrical Engineering,3285.0,9885.38,3.0092,Spring 2013
Engineering,E M,Engineering Mechanics,884.0,2245.76,2.5405,Spring 2013
Engineering,G E,General Engineering,73.0,263.0,3.6027,Spring 2013
Engineering,M E,Mechanical Engineering,3519.0,11288.9,3.208,Spring 2013
Engineering,ORI,Operations Research And Industrial Engineering,119.0,388.02,3.2607,Spring 2013
Engineering,PGE,Petroleum And Geosystems Engineering,1642.0,5174.57,3.1514,Spring 2013
Fine Arts,ARH,Art History,1397.0,4276.14,3.0609,Spring 2013
Fine Arts,ART,Studio Art,750.0,2565.05,3.4201,Spring 2013
Fine Arts,DES,Design,160.0,593.11,3.7069,Spring 2013
Fine Arts,ENS,Ensemble,457.0,1708.04,3.7375,Spring 2013
Fine Arts,F A,Fine Arts,18.0,39.67,2.2039,Spring 2013
Fine Arts,MBU,Music Business,25.0,92.0,3.68,Spring 2013
Fine Arts,MUS,Music,1744.0,5705.77,3.2717,Spring 2013
Fine Arts,T D,Theatre And Dance,2190.0,7629.83,3.4839,Spring 2013
Fine Arts,VAS,Visual Art Studies,61.0,201.69,3.3064,Spring 2013
Geoscience,EVS,Environmental Science,60.0,179.99,2.9998,Spring 2013
Geoscience,GEO,Geological Sciences,1938.0,5642.87,2.9117,Spring 2013
Information,INF,Information Studies,1216.0,3676.13,3.0231,Spring 2013
LBJ Public Affairs,P A,Public Affairs,981.0,3457.43,3.5244,Spring 2013
Liberal Arts,AAS,Asian American Studies,82.0,272.03000000000003,3.3174,Spring 2013
Liberal Arts,AFR,African And African Diaspora Studies,520.0,1489.8,2.865,Spring 2013
Liberal Arts,AHC,Ancient History And Classical Civilization,55.0,137.01,2.4911,Spring 2013
Liberal Arts,AMS,American Studies,481.0,1370.87,2.85,Spring 2013
Liberal Arts,ANS,Asian Studies,419.0,1255.82,2.9972,Spring 2013
Liberal Arts,ANT,Anthropology,1806.0,5200.06,2.8793,Spring 2013
Liberal Arts,ARA,Arabic,160.0,534.41,3.3401,Spring 2013
Liberal Arts,ASL,American Sign Language,188.0,618.46,3.2897,Spring 2013
Liberal Arts,C C,Classical Civilization,1774.0,5014.35,2.8266,Spring 2013
Liberal Arts,C L,Comparative Literature,30.0,83.02,2.7673,Spring 2013
Liberal Arts,CHI,Chinese,334.0,1120.76,3.3556,Spring 2013
Liberal Arts,CTI,Core Texts And Ideas,53.0,134.01,2.5285,Spring 2013
Liberal Arts,DAN,Danish,16.0,44.35,2.7719,Spring 2013
Liberal Arts,E,English,4163.0,12714.94,3.0543,Spring 2013
Liberal Arts,ECO,Economics,3247.0,8498.75,2.6174,Spring 2013
Liberal Arts,EUS,European Studies,115.0,352.71,3.067,Spring 2013
Liberal Arts,F C,French Civilization,22.0,61.02,2.7736,Spring 2013
Liberal Arts,FR,French,969.0,2795.51,2.8849,Spring 2013
Liberal Arts,GER,German,374.0,1164.17,3.1128,Spring 2013
Liberal Arts,GK,Greek,61.0,175.36,2.8748,Spring 2013
Liberal Arts,GOV,Government,6710.0,18855.27,2.81,Spring 2013
Liberal Arts,HEB,Hebrew,40.0,135.68,3.392,Spring 2013
Liberal Arts,HIN,Hindi,83.0,289.35,3.4861,Spring 2013
Liberal Arts,HIS,History,4721.0,13795.22,2.9221,Spring 2013
Liberal Arts,HMN,Humanities,136.0,536.0,3.9412,Spring 2013
Liberal Arts,IRG,International Relations And Global Studies,303.0,962.67,3.1771,Spring 2013
Liberal Arts,ISL,Islamic Studies,57.0,175.35,3.0763,Spring 2013
Liberal Arts,ITL,Italian,313.0,897.11,2.8662,Spring 2013
Liberal Arts,J S,Jewish Studies,12.0,43.34,3.6117,Spring 2013
Liberal Arts,JPN,Japanese,365.0,1160.42,3.1792,Spring 2013
Liberal Arts,KOR,Korean,112.0,413.37,3.6908,Spring 2013
Liberal Arts,L A,Liberal Arts,133.0,481.02,3.6167,Spring 2013
Liberal Arts,LAH,Liberal Arts Honors,120.0,418.39,3.4866,Spring 2013
Liberal Arts,LAS,Latin American Studies,137.0,415.7,3.0343,Spring 2013
Liberal Arts,LAT,Latin,194.0,515.04,2.6548,Spring 2013
Liberal Arts,LIN,Linguistics,634.0,1794.92,2.8311,Spring 2013
Liberal Arts,M S,Military Science,59.0,201.02,3.4071,Spring 2013
Liberal Arts,MAL,Malayalam,19.0,74.33,3.9121,Spring 2013
Liberal Arts,MAS,Mexican American Studies,118.0,305.72,2.5908,Spring 2013
Liberal Arts,MES,Middle Eastern Studies,120.0,368.36,3.0697,Spring 2013
Liberal Arts,N S,Naval Science,23.0,88.35,3.8413,Spring 2013
Liberal Arts,NOR,Norwegian,24.0,77.66,3.2358,Spring 2013
Liberal Arts,PHL,Philosophy,1508.0,4331.71,2.8725,Spring 2013
Liberal Arts,POR,Portuguese,134.0,435.42,3.2494,Spring 2013
Liberal Arts,PRC,Portuguese Civilization,13.0,45.0,3.4615,Spring 2013
Liberal Arts,PSY,Psychology,4073.0,11700.78,2.8728,Spring 2013
Liberal Arts,R S,Religious Studies,274.0,756.39,2.7605,Spring 2013
Liberal Arts,REE,"Russian, East European, And Eurasian Studies",83.0,248.37,2.9924,Spring 2013
Liberal Arts,RHE,Rhetoric And Writing,1553.0,4935.14,3.1778,Spring 2013
Liberal Arts,RUS,Russian,84.0,268.38,3.195,Spring 2013
Liberal Arts,S S,Social Science,47.0,173.01999999999998,3.6813,Spring 2013
Liberal Arts,SAN,Sanskrit,6.0,19.67,3.2783,Spring 2013
Liberal Arts,SOC,Sociology,2735.0,7736.57,2.8287,Spring 2013
Liberal Arts,SPN,Spanish,2076.0,6358.07,3.0627,Spring 2013
Liberal Arts,SWE,Swedish,19.0,64.67,3.4037,Spring 2013
Liberal Arts,T C,Tutorial Course,149.0,515.38,3.4589,Spring 2013
Liberal Arts,TEL,Telugu,19.0,71.34,3.7547,Spring 2013
Liberal Arts,URB,Urban Studies,59.0,179.01,3.0341,Spring 2013
Liberal Arts,URD,Urdu,33.0,110.67,3.3536,Spring 2013
Liberal Arts,UTL,UTeach-Liberal Arts,130.0,476.04,3.6618,Spring 2013
Liberal Arts,WGS,Women's And Gender Studies,65.0,219.35999999999999,3.3748,Spring 2013
Liberal Arts,YOR,Yoruba,12.0,37.35,3.1125,Spring 2013
Natural Sciences,ACF,Actuarial Foundations,80.0,238.02,2.9752,Spring 2013
Natural Sciences,AST,Astronomy,1436.0,3991.92,2.7799,Spring 2013
Natural Sciences,BIO,Biology,11098.0,30356.48,2.7353,Spring 2013
Natural Sciences,C S,Computer Science,3997.0,10509.85,2.6294,Spring 2013
Natural Sciences,CH,Chemistry,10495.0,29516.1,2.8124,Spring 2013
Natural Sciences,HDF,Human Development And Family Sciences,1623.0,5173.44,3.1876,Spring 2013
Natural Sciences,M,Mathematics,9510.0,23126.51,2.4318,Spring 2013
Natural Sciences,MNS,Marine Science,262.0,898.5,3.4294,Spring 2013
Natural Sciences,MOL,Molecular Biology,28.0,101.03,3.6082,Spring 2013
Natural Sciences,NEU,Neuroscience,39.0,108.02,2.7697,Spring 2013
Natural Sciences,NSC,Natural Sciences,463.0,1557.15,3.3632,Spring 2013
Natural Sciences,NTR,Nutrition,2093.0,6774.55,3.2368,Spring 2013
Natural Sciences,P S,Physical Science,845.0,2653.07,3.1397,Spring 2013
Natural Sciences,PBH,Public Health,215.0,771.7,3.5893,Spring 2013
Natural Sciences,PHY,Physics,5797.0,16197.98,2.7942,Spring 2013
Natural Sciences,TXA,Textiles And Apparel,671.0,2238.13,3.3355,Spring 2013
Natural Sciences,UTS,UTeach-Natural Sciences,129.0,465.73,3.6103,Spring 2013
Nursing,N,Nursing,1423.0,5014.0,3.5235,Spring 2013
Other,CSD,Communication Sciences And Disorders,1488.0,5127.61,3.446,Spring 2013
Other,CSE,"Computational Science, Engineering, And Mathematics",62.0,199.03,3.2102,Spring 2013
Other,EDA,EDUCATIONAL ADMINISTRATION,185.0,688.75,3.723,Spring 2013
Other,EER,Energy And Earth Resources,42.0,145.65,3.4679,Spring 2013
Other,ENM,Engineering Management,123.0,457.03,3.7157,Spring 2013
Other,GRC,Germanic Civilization,24.0,72.0,3.0,Spring 2013
Other,GRG,Geography,1588.0,4629.89,2.9155,Spring 2013
Other,LAW,Law,4100.0,13545.58,3.3038,Spring 2013
Other,PHR,Pharmacy,2620.0,8717.1,3.3271,Spring 2013
Other,SCA,Scandinavian,29.0,86.02,2.9662,Spring 2013
Other,SLA,Slavic,26.0,83.01,3.1927,Spring 2013
Other,SSC,Statistics And Scientific Computation,1568.0,4702.45,2.999,Spring 2013
Other,STC,Science And Technology Commercialization,296.0,1043.17,3.5242,Spring 2013
Other,WRT,Writing,11.0,40.67,3.6973,Spring 2013
Social Work,S W,Social Work,1574.0,5634.61,3.5798,Spring 2013
Undergraduate Studies,BDP,Bridging Disciplines,209.0,755.15,3.6132,Spring 2013
Undergraduate Studies,UGS,Undergraduate Studies,3462.0,11322.17,3.2704,Spring 2013
Architecture,ARC,Architecture,1548.0,5156.82,3.3313,Fall 2012
Architecture,ARI,Architectural Interior Design,90.0,312.67,3.4741,Fall 2012
Architecture,CRP,Community And Regional Planning,265.0,919.16,3.4685,Fall 2012
Architecture,LAR,Landscape Architecture,116.0,392.41,3.3828,Fall 2012
Business,ACC,Accounting,4401.0,13201.21,2.9996,Fall 2012
Business,B A,Business Administration,4169.0,14532.0,3.4857,Fall 2012
Business,BGS,"Business, Government, And Society",143.0,510.43,3.5694,Fall 2012
Business,FIN,Finance,3254.0,9984.28,3.0683,Fall 2012
Business,I B,International Business,346.0,998.37,2.8855,Fall 2012
Business,LEB,Legal Environment Of Business,1503.0,4921.46,3.2744,Fall 2012
Business,MAN,Management,2630.0,8707.4,3.3108,Fall 2012
Business,MIS,Management Information Systems,2132.0,6734.49,3.1588,Fall 2012
Business,MKT,Marketing,2434.0,7696.52,3.1621,Fall 2012
Business,O M,Operations Management,453.0,1518.4,3.3519,Fall 2012
Business,R E,Real Estate,103.0,330.05,3.2044,Fall 2012
Business,R M,Risk Management,101.0,304.05,3.0104,Fall 2012
Business,STA,Statistics,1039.0,3337.2,3.2119,Fall 2012
Communication,ADV,Advertising,3664.0,11925.35,3.2547,Fall 2012
Communication,CMS,Communication Studies,2779.0,7990.61,2.8754,Fall 2012
Communication,COM,Communication,141.0,473.77,3.3601,Fall 2012
Communication,J,Journalism,1093.0,3679.2599999999998,3.3662,Fall 2012
Communication,P R,Public Relations,733.0,2406.27,3.2828,Fall 2012
Communication,RTF,Radio-Television-Film,2697.0,8784.78,3.2572,Fall 2012
Education,ALD,Applied Learning And Development,812.0,2770.38,3.4118,Fall 2012
Education,EDC,Curriculum And Instruction,1113.0,4129.21,3.71,Fall 2012
Education,EDP,Educational Psychology,1867.0,5823.32,3.1191,Fall 2012
Education,HED,Health Education,613.0,2017.95,3.2919,Fall 2012
Education,KIN,Kinesiology,2021.0,6462.26,3.1976,Fall 2012
Education,PED,Physical Education,2471.0,7942.11,3.2141,Fall 2012
Education,SCI,Science,14.0,52.34,3.7386,Fall 2012
Education,SED,Special Education,207.0,753.7,3.6411,Fall 2012
Engineering,ARE,Architectural Engineering,316.0,1074.51,3.4003,Fall 2012
Engineering,ASE,Aerospace Engineering,1571.0,4729.26,3.0104,Fall 2012
Engineering,BME,Biomedical Engineering,865.0,2918.18,3.3736,Fall 2012
Engineering,C E,Civil Engineering,1737.0,5521.54,3.1788,Fall 2012
Engineering,CHE,Chemical Engineering,1628.0,5168.31,3.1746,Fall 2012
Engineering,E E,Electrical Engineering,3732.0,11082.83,2.9697,Fall 2012
Engineering,E M,Engineering Mechanics,972.0,2372.88,2.4412,Fall 2012
Engineering,G E,General Engineering,117.0,396.0,3.3846,Fall 2012
Engineering,M E,Mechanical Engineering,3460.0,11050.37,3.1937,Fall 2012
Engineering,ORI,Operations Research And Industrial Engineering,133.0,438.07,3.2938,Fall 2012
Engineering,PGE,Petroleum And Geosystems Engineering,1727.0,5271.82,3.0526,Fall 2012
Fine Arts,ARH,Art History,1596.0,5137.15,3.2188,Fall 2012
Fine Arts,ART,Studio Art,852.0,3020.82,3.5456,Fall 2012
Fine Arts,DES,Design,145.0,534.83,3.6885,Fall 2012
Fine Arts,ENS,Ensemble,890.0,3451.69,3.8783,Fall 2012
Fine Arts,F A,Fine Arts,21.0,72.0,3.4286,Fall 2012
Fine Arts,MUS,Music,1954.0,6440.37,3.296,Fall 2012
Fine Arts,T D,Theatre And Dance,2202.0,7550.04,3.4287,Fall 2012
Fine Arts,VAS,Visual Art Studies,77.0,221.06,2.8709,Fall 2012
Geoscience,EVS,Environmental Science,21.0,68.01,3.2386,Fall 2012
Geoscience,GEO,Geological Sciences,1690.0,4674.91,2.7662,Fall 2012
Information,INF,Information Studies,1257.0,3948.25,3.141,Fall 2012
LBJ Public Affairs,P A,Public Affairs,1070.0,3448.02,3.2224,Fall 2012
Liberal Arts,AAS,Asian American Studies,59.0,175.36,2.9722,Fall 2012
Liberal Arts,AFR,African And African Diaspora Studies,381.0,1150.39,3.0194,Fall 2012
Liberal Arts,AFS,Air Force Science,25.0,92.0,3.68,Fall 2012
Liberal Arts,AHC,Ancient History And Classical Civilization,64.0,157.32999999999998,2.4583,Fall 2012
Liberal Arts,AMS,American Studies,548.0,1658.54,3.0265,Fall 2012
Liberal Arts,ANS,Asian Studies,523.0,1600.45,3.0601,Fall 2012
Liberal Arts,ANT,Anthropology,1989.0,5876.11,2.9543,Fall 2012
Liberal Arts,ARA,Arabic,252.0,804.42,3.1921,Fall 2012
Liberal Arts,ASL,American Sign Language,243.0,734.44,3.0224,Fall 2012
Liberal Arts,C C,Classical Civilization,1938.0,5499.94,2.8379,Fall 2012
Liberal Arts,C L,Comparative Literature,9.0,31.33,3.4811,Fall 2012
Liberal Arts,CHI,Chinese,354.0,1180.45,3.3346,Fall 2012
Liberal Arts,CTI,Core Texts And Ideas,137.0,428.05,3.1245,Fall 2012
Liberal Arts,DAN,Danish,19.0,53.34,2.8074,Fall 2012
Liberal Arts,DCH,Dutch,19.0,34.68,1.8253,Fall 2012
Liberal Arts,E,English,4252.0,12932.41,3.0415,Fall 2012
Liberal Arts,ECO,Economics,4260.0,11270.26,2.6456,Fall 2012
Liberal Arts,EUS,European Studies,150.0,454.75,3.0317,Fall 2012
Liberal Arts,FR,French,973.0,2866.4,2.9459,Fall 2012
Liberal Arts,GER,German,467.0,1483.78,3.1773,Fall 2012
Liberal Arts,GK,Greek,75.0,203.69,2.7159,Fall 2012
Liberal Arts,GOV,Government,5971.0,16422.57,2.7504,Fall 2012
Liberal Arts,HEB,Hebrew,55.0,151.34,2.7516,Fall 2012
Liberal Arts,HIN,Hindi,123.0,436.02,3.5449,Fall 2012
Liberal Arts,HIS,History,5405.0,15422.98,2.8535,Fall 2012
Liberal Arts,IRG,International Relations And Global Studies,324.0,988.14,3.0498,Fall 2012
Liberal Arts,ISL,Islamic Studies,68.0,194.71,2.8634,Fall 2012
Liberal Arts,ITL,Italian,313.0,940.39,3.0044,Fall 2012
Liberal Arts,J S,Jewish Studies,31.0,94.69,3.0545,Fall 2012
Liberal Arts,JPN,Japanese,373.0,1179.78,3.1629,Fall 2012
Liberal Arts,KOR,Korean,137.0,523.05,3.8179,Fall 2012
Liberal Arts,L A,Liberal Arts,54.0,195.67000000000002,3.6235,Fall 2012
Liberal Arts,LAH,Liberal Arts Honors,54.0,200.36,3.7104,Fall 2012
Liberal Arts,LAS,Latin American Studies,150.0,435.68,2.9045,Fall 2012
Liberal Arts,LAT,Latin,236.0,655.03,2.7756,Fall 2012
Liberal Arts,LIN,Linguistics,690.0,1993.1299999999999,2.8886,Fall 2012
Liberal Arts,M S,Military Science,51.0,191.03,3.7457,Fall 2012
Liberal Arts,MAS,Mexican American Studies,177.0,529.73,2.9928,Fall 2012
Liberal Arts,MES,Middle Eastern Studies,155.0,478.4,3.0865,Fall 2012
Liberal Arts,N S,Naval Science,43.0,141.35,3.2872,Fall 2012
Liberal Arts,NOR,Norwegian,28.0,91.0,3.25,Fall 2012
Liberal Arts,PHL,Philosophy,1969.0,5717.57,2.9038,Fall 2012
Liberal Arts,POL,Polish,12.0,38.0,3.1667,Fall 2012
Liberal Arts,POR,Portuguese,168.0,532.77,3.1712,Fall 2012
Liberal Arts,PRS,Persian,28.0,101.69,3.6318,Fall 2012
Liberal Arts,PSY,Psychology,4393.0,11604.2,2.6415,Fall 2012
Liberal Arts,R S,Religious Studies,278.0,834.5,3.0018,Fall 2012
Liberal Arts,REE,"Russian, East European, And Eurasian Studies",95.0,292.04,3.0741,Fall 2012
Liberal Arts,RHE,Rhetoric And Writing,1524.0,4883.5199999999995,3.2044,Fall 2012
Liberal Arts,RUS,Russian,179.0,535.39,2.991,Fall 2012
Liberal Arts,S S,Social Science,62.0,199.02,3.21,Fall 2012
Liberal Arts,SAN,Sanskrit,18.0,62.33,3.4628,Fall 2012
Liberal Arts,SOC,Sociology,3280.0,9385.42,2.8614,Fall 2012
Liberal Arts,SPN,Spanish,2232.0,6598.73,2.9564,Fall 2012
Liberal Arts,SWE,Swedish,25.0,75.66,3.0264,Fall 2012
Liberal Arts,T C,Tutorial Course,297.0,1091.15,3.6739,Fall 2012
Liberal Arts,URB,Urban Studies,75.0,240.01,3.2001,Fall 2012
Liberal Arts,URD,Urdu,35.0,120.37,3.4391,Fall 2012
Liberal Arts,UTL,UTeach-Liberal Arts,164.0,593.71,3.6202,Fall 2012
Liberal Arts,WGS,Women's And Gender Studies,58.0,194.04,3.3455,Fall 2012
Liberal Arts,YOR,Yoruba,20.0,55.019999999999996,2.751,Fall 2012
Natural Sciences,ACF,Actuarial Foundations,101.0,227.04,2.2479,Fall 2012
Natural Sciences,AST,Astronomy,1749.0,4690.99,2.6821,Fall 2012
Natural Sciences,BIO,Biology,11627.0,31668.95,2.7237,Fall 2012
Natural Sciences,C S,Computer Science,3846.0,9905.04,2.5754,Fall 2012
Natural Sciences,CH,Chemistry,10617.0,28578.22,2.6917,Fall 2012
Natural Sciences,HDF,Human Development And Family Sciences,1442.0,4395.54,3.0482,Fall 2012
Natural Sciences,M,Mathematics,11877.0,29786.9,2.5079,Fall 2012
Natural Sciences,MNS,Marine Science,10.0,26.33,2.633,Fall 2012
Natural Sciences,MOL,Molecular Biology,73.0,241.35,3.3062,Fall 2012
Natural Sciences,NEU,Neuroscience,75.0,228.35,3.0447,Fall 2012
Natural Sciences,NSC,Natural Sciences,755.0,2663.2200000000003,3.5274,Fall 2012
Natural Sciences,NTR,Nutrition,1895.0,5977.76,3.1545,Fall 2012
Natural Sciences,P S,Physical Science,842.0,2554.43,3.0338,Fall 2012
Natural Sciences,PBH,Public Health,183.0,649.21,3.5476,Fall 2012
Natural Sciences,PHY,Physics,4735.0,13287.23,2.8062,Fall 2012
Natural Sciences,TXA,Textiles And Apparel,691.0,2267.16,3.281,Fall 2012
Natural Sciences,UTS,UTeach-Natural Sciences,89.0,333.33,3.7453,Fall 2012
Nursing,N,Nursing,1735.0,6054.33,3.4895,Fall 2012
Other,CSD,Communication Sciences And Disorders,1533.0,5090.04,3.3203,Fall 2012
Other,CSE,"Computational Science, Engineering, And Mathematics",65.0,189.99,2.9229,Fall 2012
Other,EDA,EDUCATIONAL ADMINISTRATION,204.0,750.4300000000001,3.6786,Fall 2012
Other,EER,Energy And Earth Resources,26.0,87.37,3.3604,Fall 2012
