Event.Date,Shape,Location,State,Country,Source
1/2/16,Disk ,Annapolis ,MD ,USA ,NUFORC
1/1/16,Disk ,Swisher ,IA ,USA ,MUFON
12/30/15,Disk ,Kissimmee ,FL ,USA ,MUFON
12/28/15,Disk ,Evansville ,IN ,USA ,NUFORC
12/22/15,Disk ,Seattle ,WA ,USA ,NUFORC
12/18/15,Disk ,Santa Fe ,NM ,USA ,MUFON
12/17/15,Disk ,Madison ,MS ,USA ,NUFORC
12/14/15,Disk ,Durham ,NC ,USA ,NUFORC
10/29/15,Disk ,Spanaway ,WA ,USA ,NUFORC
8/17/15,Disk ,New York City (East Harlem) ,NY ,USA ,NUFORC
7/4/15,Disk ,Albuquerque ,NM ,USA ,NUFORC
7/4/15,Disk ,Providence ,RI ,USA ,NUFORC
7/4/15,Disk ,Carmichael ,CA ,USA ,NUFORC
7/2/15,Disk ,Walker ,LA ,USA ,NUFORC
4/11/15,Disk ,Hayward ,CA ,USA ,NUFORC
2/18/15,Disk ,Dover ,DE ,USA ,NUFORC
1/7/15,Disk ,Livingston ,NJ ,USA ,NUFORC
6/26/14,Disk ,Hunting Island ,SC ,USA ,NUFORC
5/17/14,Disk ,Fort Stockton (near) ,TX ,USA ,NUFORC
6/30/10,Disk ,Ranchita ,CA ,USA ,NUFORC
8/15/04,Disk ,Goshen ,OH ,USA ,NUFORC
8/1/04,Disk ,Marshfield ,WI ,USA ,MUFON
7/25/03,Disk ,Wallowa ,OR ,USA ,NUFORC
1/25/95,Disk ,"Washington, DC (west side) ",MD ,USA ,NUFORC
10/6/93,Disk ,Little Torch Key ,FL ,USA ,NUFORC
8/15/92,Disk ,Lakeview ,OR ,USA ,NUFORC
7/1/91,Disk ,Omaha ,NE ,USA ,NUFORC
4/25/89,Disk ,Kingsport ,TN ,USA ,NUFORC
7/25/87,Disk ,White Bear Lake ,MN ,USA ,NUFORC
7/15/83,Disk ,Highland ,IN ,USA ,NUFORC
6/30/82,Disk ,Billings ,MT ,USA ,NUFORC
8/20/78,Disk ,Alligator Alley ,FL ,USA ,NUFORC
8/13/78,Disk ,Santa Clarita ,CA ,USA ,NUFORC
5/15/78,Disk ,Covington ,WA ,USA ,NUFORC
10/26/77,Disk ,Quaker City ,OH ,USA ,NUFORC
4/20/77,Disk ,Xenia ,OH ,USA ,NUFORC
10/20/76,Disk ,Davidsonville ,MD ,USA ,NUFORC
10/21/73,Disk ,Baltimore ,MD ,USA ,NUFORC
10/15/73,Disk ,Pascagoula ,MS ,USA ,NUFORC
6/15/72,Disk ,Rochester ,NY ,USA ,NUFORC
7/1/70,Disk ,Farmington ,MI ,USA ,NUFORC
6/22/70,Disk ,Beaverton ,OR ,USA ,NUFORC
6/1/70,Disk ,Bennington ,VT ,USA ,NUFORC
7/17/68,Disk ,Edmond ,OK ,USA ,NUFORC
7/1/68,Disk ,Andersonville ,GA ,USA ,NUFORC
8/1/67,Disk ,Brawley ,CA ,USA ,NUFORC
6/24/65,Disk ,Littleton ,CO ,USA ,NUFORC
11/7/48,Disk ,Brownstown ,IN ,USA ,NUFORC
6/30/30,Disk ,Niagara Falls ,NY ,USA ,NUFORC
6/21/16,Disk ,Muranga ,,Kenya ,NUFORC
5/17/16,Disk ,Rizal (Mindanao) ,,Philippines ,NUFORC
5/11/16,Disk ,Herzeliya ,,Israel ,NUFORC
5/5/16,Disk ,Wetaskiwin ,AB ,Canada ,NUFORC
5/2/16,Disk ,Walnut Grove ,BC ,Canada ,NUFORC
3/10/16,Disk ,Manchester ,,England/UK ,NUFORC
2/26/16,Disk ,Vancouver ,BC ,Canada ,NUFORC
2/10/16,Disk ,Napier (Hawkes Bay) ,,New Zealand ,NUFORC
2/1/16,Disk ,Tokyo ,,Japan ,NUFORC
1/14/16,Disk ,"Curchorem, Savordem (Goa) ",,India ,NUFORC
1/6/16,Disk ,North Vancouver ,BC ,Canada ,NUFORC
1/6/16,Disk ,North Vancouver ,BC ,Canada ,NUFORC
1/3/16,Disk ,Playa del Carmen ,,Mexico ,NUFORC
1/1/16,Disk ,London ,,England/UK ,NUFORC
12/21/15,Disk ,Hartebeespoortdam ,,South Africa ,NUFORC
12/17/15,Disk ,Melbourne (Geelong)(Victoria) ,,Australia ,NUFORC
12/14/15,Disk ,Unknown ,?? ,Unknown ,NUFORC
1/18/15,Disk ,Hoorn ,,Netherlands ,NUFORC
6/19/14,Disk ,Puerto Aventuras and Tulum ,,Mexico ,NUFORC
6/1/72,Disk ,Rio Piedras ,,Puerto Rico ,NUFORC
7/17/16,Egg ,New York City (over the Hudson) ,NY ,USA ,NUFORC
7/9/16,Egg ,Syracuse ,NY ,USA ,NUFORC
7/6/16,Egg ,Littleton ,CO ,USA ,NUFORC
6/19/16,Egg ,Buena Park ,CA ,USA ,NUFORC
6/8/16,Egg ,Buena Park ,CA ,USA ,NUFORC
5/21/16,Egg ,Myrtle Beach ,SC ,USA ,NUFORC
4/29/16,Egg ,Santa Cruz ,CA ,USA ,NUFORC
4/25/16,Egg ,Waverly ,FL ,USA ,NUFORC
4/19/16,Egg ,Rothsay ,MN ,USA ,NUFORC
3/26/16,Egg ,Sacramento ,CA ,USA ,NUFORC
3/11/16,Egg ,Skykomish ,WA ,USA ,NUFORC
3/4/16,Egg ,Las Vegas ,NV ,USA ,NUFORC
2/19/16,Egg ,Churchville ,PA ,USA ,NUFORC
1/23/16,Egg ,Yuma ,AZ ,USA ,NUFORC
12/31/15,Egg ,Monmouth ,OR ,USA ,NUFORC
12/22/15,Egg ,Vacaville ,CA ,USA ,NUFORC
3/28/15,Egg ,Valley Stream ,NY ,USA ,NUFORC
8/12/80,Egg ,Nevada City ,CA ,USA ,NUFORC
6/7/80,Egg ,Oklahoma City ,OK ,USA ,NUFORC
7/21/16,Fireball ,Ocean City ,MD ,USA ,NUFORC
7/20/16,Fireball ,Culver City ,CA ,USA ,NUFORC
7/20/16,Fireball ,Springfield ,MO ,USA ,NUFORC
7/19/16,Fireball ,Vergennes ,VT ,USA ,NUFORC
7/18/16,Fireball ,Fredricksburg ,VA ,USA ,NUFORC
7/16/16,Fireball ,Gray ,TN ,USA ,NUFORC
7/16/16,Fireball ,Eugene ,OR ,USA ,NUFORC
7/13/16,Fireball ,Kennewick ,WA ,USA ,NUFORC
7/10/16,Fireball ,Brightwood ,OR ,USA ,NUFORC
7/10/16,Fireball ,Rochester ,NH ,USA ,NUFORC
7/10/16,Fireball ,Lake Zurich ,IL ,USA ,NUFORC
7/7/16,Fireball ,Newark ,NJ ,USA ,NUFORC
7/4/16,Fireball ,Longmont ,CO ,USA ,NUFORC
7/4/16,Fireball ,Zephyrhills ,FL ,USA ,NUFORC
7/4/16,Fireball ,East Grand Forks ,MN ,USA ,NUFORC
7/3/16,Fireball ,Stillwater ,MN ,USA ,NUFORC
7/3/16,Fireball ,Newark ,NJ ,USA ,NUFORC
7/3/16,Fireball ,Parker ,CO ,USA ,NUFORC
7/3/16,Fireball ,Weston ,FL ,USA ,NUFORC
7/3/16,Fireball ,Missoula ,MT ,USA ,NUFORC
7/2/16,Fireball ,Brighton ,CO ,USA ,NUFORC
7/2/16,Fireball ,Downers Grove ,IL ,USA ,NUFORC
7/2/16,Fireball ,Lively Grove ,IL ,USA ,NUFORC
7/2/16,Fireball ,Blaine ,TN ,USA ,NUFORC
7/2/16,Fireball ,Columbia ,TN ,USA ,NUFORC
6/30/16,Fireball ,Placerville ,CA ,USA ,NUFORC
6/30/16,Fireball ,Symsonia ,KY ,USA ,NUFORC
6/29/16,Fireball ,Schaumburg ,IL ,USA ,NUFORC
6/29/16,Fireball ,Tigard ,OR ,USA ,NUFORC
6/27/16,Fireball ,Eugene ,OR ,USA ,NUFORC
6/27/16,Fireball ,Guilford ,ME ,USA ,NUFORC
6/26/16,Fireball ,Pell Lake ,WI ,USA ,NUFORC
6/25/16,Fireball ,Newton Falls ,OH ,USA ,NUFORC
6/24/16,Fireball ,Arlington ,WA ,USA ,NUFORC
6/20/16,Fireball ,Aberdeen ,MD ,USA ,NUFORC
6/18/16,Fireball ,Bradford ,PA ,USA ,NUFORC
6/17/16,Fireball ,Spencerville ,OH ,USA ,NUFORC
6/16/16,Fireball ,Hopkinsville ,KY ,USA ,NUFORC
6/14/16,Fireball ,Pittsburgh ,PA ,USA ,NUFORC
6/12/16,Fireball ,Palo Alto ,CA ,USA ,NUFORC
6/11/16,Fireball ,West Bangor ,PA ,USA ,NUFORC
6/11/16,Fireball ,Bloomsburg ,PA ,USA ,NUFORC
6/11/16,Fireball ,Laguna Niguel ,CA ,USA ,NUFORC
6/10/16,Fireball ,Occoquan ,VA ,USA ,NUFORC
6/10/16,Fireball ,Indian Trail ,NC ,USA ,NUFORC
6/10/16,Fireball ,Greensboro ,NC ,USA ,NUFORC
6/7/16,Fireball ,Long Beach ,CA ,USA ,NUFORC
6/6/16,Fireball ,Columbus ,OH ,USA ,NUFORC
6/6/16,Fireball ,Godfrey ,IL ,USA ,NUFORC
6/4/16,Fireball ,Orlando ,FL ,USA ,NUFORC
6/4/16,Fireball ,Cliffdell ,WA ,USA ,NUFORC
6/4/16,Fireball ,Cliffdell ,WA ,USA ,NUFORC
6/3/16,Fireball ,Myrtle Beach ,SC ,USA ,NUFORC
6/2/16,Fireball ,Phoenix ,AZ ,USA ,NUFORC
6/2/16,Fireball ,Las Vegas ,NV ,USA ,NUFORC
6/2/16,Fireball ,Tempe ,AZ ,USA ,NUFORC
5/30/16,Fireball ,Auburn ,WA ,USA ,NUFORC
5/28/16,Fireball ,Brigantine ,NJ ,USA ,NUFORC
5/27/16,Fireball ,Milliken ,CO ,USA ,NUFORC
5/26/16,Fireball ,Franklinton ,NC ,USA ,NUFORC
5/25/16,Fireball ,Edgewood ,WA ,USA ,NUFORC
5/24/16,Fireball ,Orlando ,FL ,USA ,NUFORC
5/23/16,Fireball ,St. Petersburg ,FL ,USA ,NUFORC
5/22/16,Fireball ,Pataskala ,OH ,USA ,NUFORC
5/20/16,Fireball ,Mentor ,OH ,USA ,NUFORC
5/17/16,Fireball ,Canton ,MI ,USA ,NUFORC
5/17/16,Fireball ,Leicester ,MA ,USA ,NUFORC
5/17/16,Fireball ,Massena ,NY ,USA ,NUFORC
5/16/16,Fireball ,Riverhead ,NY ,USA ,NUFORC
5/14/16,Fireball ,St. Augustine Beach ,FL ,USA ,NUFORC
5/14/16,Fireball ,Maricopa ,AZ ,USA ,NUFORC
5/13/16,Fireball ,Winston-Salem/Lexington ,NC ,USA ,NUFORC
5/13/16,Fireball ,Bellingham ,WA ,USA ,NUFORC
5/12/16,Fireball ,Gresham ,OR ,USA ,NUFORC
5/9/16,Fireball ,Commerce ,MI ,USA ,NUFORC
5/9/16,Fireball ,Winter Springs ,FL ,USA ,NUFORC
5/7/16,Fireball ,Arvada ,CO ,USA ,NUFORC
5/7/16,Fireball ,Long Beach ,CA ,USA ,NUFORC
5/7/16,Fireball ,Philadelphia ,MS ,USA ,NUFORC
5/5/16,Fireball ,Davenport ,FL ,USA ,NUFORC
5/5/16,Fireball ,Ocala ,FL ,USA ,NUFORC
5/5/16,Fireball ,Orlando ,FL ,USA ,NUFORC
5/4/16,Fireball ,Mesa ,AZ ,USA ,NUFORC
5/3/16,Fireball ,Owensboro ,KY ,USA ,NUFORC
4/30/16,Fireball ,Westport ,WI ,USA ,NUFORC
4/30/16,Fireball ,El Paso ,TX ,USA ,NUFORC
4/30/16,Fireball ,Philadelphia ,PA ,USA ,NUFORC
4/30/16,Fireball ,Newport Beach ,CA ,USA ,NUFORC
4/29/16,Fireball ,Pomona ,NY ,USA ,NUFORC
4/29/16,Fireball ,Fort Walton Beach ,FL ,USA ,NUFORC
4/26/16,Fireball ,Reseda ,CA ,USA ,NUFORC
4/26/16,Fireball ,Costa Mesa ,CA ,USA ,NUFORC
4/26/16,Fireball ,Sterling ,CO ,USA ,NUFORC
4/25/16,Fireball ,Macon ,GA ,USA ,NUFORC
4/24/16,Fireball ,Lake Villa ,IL ,USA ,NUFORC
4/24/16,Fireball ,Ft. Collins ,CO ,USA ,NUFORC
4/23/16,Fireball ,Tallahassee ,FL ,USA ,NUFORC
4/23/16,Fireball ,Milwaukee ,WI ,USA ,NUFORC
4/22/16,Fireball ,Whittier ,CA ,USA ,NUFORC
4/22/16,Fireball ,Melbourne ,FL ,USA ,NUFORC
4/21/16,Fireball ,San Antonio ,TX ,USA ,NUFORC
4/17/16,Fireball ,Ricetown ,KY ,USA ,NUFORC
4/16/16,Fireball ,Seaside ,OR ,USA ,NUFORC
4/15/16,Fireball ,Liberty Township ,OH ,USA ,NUFORC
4/15/16,Fireball ,Pea Ridge ,AR ,USA ,NUFORC
4/15/16,Fireball ,Chicago ,IL ,USA ,NUFORC
4/15/16,Fireball ,Cairo ,IL ,USA ,NUFORC
4/15/16,Fireball ,Reading ,OH ,USA ,NUFORC
4/15/16,Fireball ,Evans ,GA ,USA ,NUFORC
4/15/16,Fireball ,South Bend ,IN ,USA ,NUFORC
4/13/16,Fireball ,Curwensville ,PA ,USA ,NUFORC
4/12/16,Fireball ,Chadds Ford ,PA ,USA ,NUFORC
4/12/16,Fireball ,Ellsworth ,KS ,USA ,NUFORC
4/12/16,Fireball ,Ellsworth ,KS ,USA ,NUFORC
4/12/16,Fireball ,Van Nuys ,CA ,USA ,NUFORC
4/9/16,Fireball ,Englewood ,FL ,USA ,NUFORC
4/7/16,Fireball ,Bass Lake ,CA ,USA ,NUFORC
4/2/16,Fireball ,New York City (Yonkers) ,NY ,USA ,NUFORC
4/2/16,Fireball ,Rowlett ,TX ,USA ,NUFORC
4/1/16,Fireball ,Goodyear ,AZ ,USA ,NUFORC
4/1/16,Fireball ,Bakersfield ,CA ,USA ,NUFORC
4/1/16,Fireball ,Fayetteville ,AR ,USA ,NUFORC
3/31/16,Fireball ,Shasta Lake ,CA ,USA ,NUFORC
3/30/16,Fireball ,Winston-Salem ,NC ,USA ,NUFORC
3/29/16,Fireball ,Boca Raton ,FL ,USA ,NUFORC
3/28/16,Fireball ,Rochester ,IL ,USA ,NUFORC
3/28/16,Fireball ,Lakside ,MT ,USA ,NUFORC
3/27/16,Fireball ,Bakersfield ,CA ,USA ,NUFORC
3/26/16,Fireball ,Sequim ,WA ,USA ,NUFORC
3/26/16,Fireball ,Pembroke Pines ,FL ,USA ,NUFORC
3/23/16,Fireball ,Jacksonville ,FL ,USA ,NUFORC
3/22/16,Fireball ,Kelso ,WA ,USA ,NUFORC
3/21/16,Fireball ,Des Plaines ,IL ,USA ,NUFORC
3/21/16,Fireball ,Wylie and Rowlett ,TX ,USA ,NUFORC
3/20/16,Fireball ,West Grove ,PA ,USA ,NUFORC
3/20/16,Fireball ,Santa Cruz ,CA ,USA ,NUFORC
3/18/16,Fireball ,Eau Gallie ,FL ,USA ,NUFORC
3/18/16,Fireball ,Barefoot Bay ,FL ,USA ,NUFORC
3/18/16,Fireball ,Port St. Lucie ,FL ,USA ,NUFORC
3/17/16,Fireball ,Chula Vista ,CA ,USA ,NUFORC
3/17/16,Fireball ,Zephyrhills ,FL ,USA ,NUFORC
3/16/16,Fireball ,Kernersville ,NC ,USA ,NUFORC
3/16/16,Fireball ,Ormond Beach ,FL ,USA ,NUFORC
3/15/16,Fireball ,Fort Lauderdale ,FL ,USA ,NUFORC
3/11/16,Fireball ,Irmo ,SC ,USA ,NUFORC
3/8/16,Fireball ,Glenview ,IL ,USA ,NUFORC
3/6/16,Fireball ,Hurricane ,WV ,USA ,NUFORC
3/6/16,Fireball ,Riverside ,CA ,USA ,NUFORC
3/6/16,Fireball ,Hayesville ,NC ,USA ,NUFORC
3/6/16,Fireball ,Goleta ,CA ,USA ,NUFORC
3/3/16,Fireball ,LaVeta ,CO ,USA ,NUFORC
3/3/16,Fireball ,Vallejo ,CA ,USA ,NUFORC
3/3/16,Fireball ,Baldwinville ,MA ,USA ,NUFORC
3/2/16,Fireball ,Plymouth Meeting ,PA ,USA ,NUFORC
3/2/16,Fireball ,Farmingville ,NY ,USA ,NUFORC
3/1/16,Fireball ,Las Vegas ,NV ,USA ,NUFORC
2/29/16,Fireball ,Warner Robins ,GA ,USA ,NUFORC
2/29/16,Fireball ,Thornton ,CO ,USA ,NUFORC
2/27/16,Fireball ,Holiday ,FL ,USA ,NUFORC
2/26/16,Fireball ,Niceville ,FL ,USA ,NUFORC
2/22/16,Fireball ,Lebanon ,MO ,USA ,NUFORC
2/21/16,Fireball ,Sandy ,OR ,USA ,NUFORC
2/20/16,Fireball ,San Luis Obispo ,CA ,USA ,NUFORC
2/20/16,Fireball ,Towson ,MD ,USA ,NUFORC
2/17/16,Fireball ,Greeley ,CO ,USA ,NUFORC
2/16/16,Fireball ,Kill Devil Hills ,NC ,USA ,NUFORC
2/16/16,Fireball ,Williamsburg ,VA ,USA ,NUFORC
2/16/16,Fireball ,Enterprise ,WA ,USA ,NUFORC
2/15/16,Fireball ,Dubuque ,IA ,USA ,NUFORC
2/14/16,Fireball ,Pinellas ,FL ,USA ,NUFORC
2/14/16,Fireball ,West Suffield ,CT ,USA ,NUFORC
2/14/16,Fireball ,East Hampton ,NY ,USA ,NUFORC
2/14/16,Fireball ,Starview ,PA ,USA ,NUFORC
2/13/16,Fireball ,West Mobile ,AL ,USA ,NUFORC
2/11/16,Fireball ,Laguna Beach ,CA ,USA ,NUFORC
2/11/16,Fireball ,Costa Mesa ,CA ,USA ,NUFORC
2/11/16,Fireball ,Palm Desert ,CA ,USA ,NUFORC
2/11/16,Fireball ,Victorville ,CA ,USA ,NUFORC
2/11/16,Fireball ,Santa Clarita ,CA ,USA ,NUFORC
2/11/16,Fireball ,Whittier ,CA ,USA ,NUFORC
2/11/16,Fireball ,Burbank ,CA ,USA ,NUFORC
2/11/16,Fireball ,La Junta ,CO ,USA ,NUFORC
2/10/16,Fireball ,Cutler Bay ,FL ,USA ,NUFORC
2/9/16,Fireball ,Alexandria ,LA ,USA ,NUFORC
2/6/16,Fireball ,Aurora ,CO ,USA ,NUFORC
2/5/16,Fireball ,Austin ,TX ,USA ,NUFORC
2/3/16,Fireball ,Kingston ,MA ,USA ,NUFORC
2/3/16,Fireball ,Roseburg ,OR ,USA ,NUFORC
2/1/16,Fireball ,Port Orange ,FL ,USA ,NUFORC
2/1/16,Fireball ,Milwaukee ,WI ,USA ,NUFORC
1/31/16,Fireball ,Allentown ,PA ,USA ,NUFORC
1/31/16,Fireball ,Sandpoint ,ID ,USA ,NUFORC
1/30/16,Fireball ,La Plata ,MD ,USA ,NUFORC
1/30/16,Fireball ,Coopersburg ,PA ,USA ,NUFORC
1/30/16,Fireball ,Hillsville ,VA ,USA ,NUFORC
1/29/16,Fireball ,Cerritos ,CA ,USA ,NUFORC
1/28/16,Fireball ,Waukee ,IA ,USA ,NUFORC
1/28/16,Fireball ,Waukesha ,WI ,USA ,NUFORC
1/24/16,Fireball ,Lakveville ,MN ,USA ,NUFORC
1/24/16,Fireball ,Henderson ,NV ,USA ,NUFORC
1/23/16,Fireball ,Spring ,TX ,USA ,NUFORC
1/23/16,Fireball ,Franklin ,TN ,USA ,NUFORC
1/22/16,Fireball ,Hoquiam ,WA ,USA ,NUFORC
1/21/16,Fireball ,North Canton ,OH ,USA ,NUFORC
1/19/16,Fireball ,Millville ,NJ ,USA ,NUFORC
1/18/16,Fireball ,Bakersfield ,CA ,USA ,NUFORC
1/16/16,Fireball ,Roseburg ,OR ,USA ,NUFORC
1/14/16,Fireball ,Marion ,IA ,USA ,NUFORC
1/14/16,Fireball ,Burbank ,OH ,USA ,NUFORC
1/13/16,Fireball ,Sutherlin ,CA ,USA ,NUFORC
1/5/16,Fireball ,Lake Wylie ,SC ,USA ,NUFORC
1/3/16,Fireball ,Milford ,CT ,USA ,NUFORC
1/3/16,Fireball ,Chula Vista ,CA ,USA ,NUFORC
1/3/16,Fireball ,Santee ,CA ,USA ,NUFORC
1/3/16,Fireball ,Newtown ,CT ,USA ,NUFORC
1/2/16,Fireball ,Dickinson ,ND ,USA ,NUFORC
1/2/16,Fireball ,Billings ,MT ,USA ,NUFORC
1/2/16,Fireball ,Meadville ,PA ,USA ,MUFON
1/2/16,Fireball ,Imperial Beach ,CA ,USA ,NUFORC
1/1/16,Fireball ,Fenton ,MO ,USA ,NUFORC
1/1/16,Fireball ,Sacramento ,CA ,USA ,NUFORC
1/1/16,Fireball ,Sacramento ,CA ,USA ,NUFORC
1/1/16,Fireball ,,OH ,USA ,MUFON
1/1/16,Fireball ,Rancho Cucamonga ,CA ,USA ,MUFON
12/31/15,Fireball ,Eugene ,OR ,USA ,NUFORC
12/31/15,Fireball ,Missoula ,MT ,USA ,MUFON
12/31/15,Fireball ,Menifee ,CA ,USA ,NUFORC
12/31/15,Fireball ,Gadsden ,AL ,USA ,NUFORC
12/30/15,Fireball ,Cle Elum ,WA ,USA ,NUFORC
12/29/15,Fireball ,Palmetto ,FL ,USA ,NUFORC
12/29/15,Fireball ,Walnut Creek ,CA ,USA ,NUFORC
12/26/15,Fireball ,Sarasota ,FL ,USA ,NUFORC
12/25/15,Fireball ,Greene ,NY ,USA ,NUFORC
12/24/15,Fireball ,Plum ,PA ,USA ,NUFORC
12/24/15,Fireball ,Kalispell ,MT ,USA ,NUFORC
12/23/15,Fireball ,Concord ,CA ,USA ,NUFORC
12/23/15,Fireball ,Tucson ,AZ ,USA ,NUFORC
12/22/15,Fireball ,Bullhead City ,AZ ,USA ,NUFORC
12/22/15,Fireball ,Goleta ,CA ,USA ,NUFORC
12/22/15,Fireball ,Menifee ,CA ,USA ,NUFORC
12/22/15,Fireball ,Palm Springs ,CA ,USA ,NUFORC
12/22/15,Fireball ,Bakersfield ,CA ,USA ,NUFORC
12/22/15,Fireball ,Huntington Beach ,CA ,USA ,NUFORC
12/22/15,Fireball ,Las Vegas ,NV ,USA ,NUFORC
12/22/15,Fireball ,Boulder City ,NV ,USA ,NUFORC
12/22/15,Fireball ,Napa ,CA ,USA ,NUFORC
12/22/15,Fireball ,Bullhead City ,AZ ,USA ,NUFORC
12/19/15,Fireball ,Elizabeth City ,NC ,USA ,NUFORC
12/17/15,Fireball ,Cumming ,GA ,USA ,NUFORC
12/15/15,Fireball ,Ewing ,NJ ,USA ,NUFORC
12/14/15,Fireball ,Elk City ,OK ,USA ,NUFORC
12/11/15,Fireball ,Sacramento ,CA ,USA ,NUFORC
11/25/15,Fireball ,Ft. Myers Beach ,FL ,USA ,NUFORC
11/13/15,Fireball ,Anaheim ,CA ,USA ,NUFORC
10/8/15,Fireball ,New Kensington ,PA ,USA ,NUFORC
9/18/15,Fireball ,Killingly ,CT ,USA ,NUFORC
8/15/15,Fireball ,Medford ,OR ,USA ,NUFORC
7/8/15,Fireball ,Macomb ,MI ,USA ,NUFORC
7/7/15,Fireball ,New Haven/Fair Haven/ East Haven ,CT ,USA ,NUFORC
7/4/15,Fireball ,Rochester ,NY ,USA ,NUFORC
7/4/15,Fireball ,Olympia ,WA ,USA ,NUFORC
7/4/15,Fireball ,Rahway ,NJ ,USA ,NUFORC
7/4/15,Fireball ,Coon Rapids ,MN ,USA ,NUFORC
7/4/15,Fireball ,Springfield ,OH ,USA ,NUFORC
7/4/15,Fireball ,Chicago ,IL ,USA ,NUFORC
7/4/15,Fireball ,Webster ,NY ,USA ,NUFORC
7/4/15,Fireball ,Uniontown ,PA ,USA ,NUFORC
7/4/15,Fireball ,Levittown ,NY ,USA ,NUFORC
7/4/15,Fireball ,Port Charlotte ,FL ,USA ,NUFORC
7/4/15,Fireball ,Duncannon ,PA ,USA ,NUFORC
7/4/15,Fireball ,Sharon ,PA ,USA ,NUFORC
7/4/15,Fireball ,Hollywood ,FL ,USA ,NUFORC
7/4/15,Fireball ,Sykesville ,MD ,USA ,NUFORC
7/4/15,Fireball ,Chicago ,IL ,USA ,NUFORC
7/4/15,Fireball ,Tacoma ,WA ,USA ,NUFORC
7/4/15,Fireball ,Toledo ,OH ,USA ,NUFORC
7/4/15,Fireball ,Albuquerque ,NM ,USA ,NUFORC
7/3/15,Fireball ,Altoona ,PA ,USA ,NUFORC
7/3/15,Fireball ,Elberta ,AL ,USA ,NUFORC
7/2/15,Fireball ,Oswego ,IL ,USA ,NUFORC
6/20/15,Fireball ,Columbia ,SC ,USA ,NUFORC
1/25/15,Fireball ,Buckeye ,AZ ,USA ,NUFORC
12/25/14,Fireball ,Glendora ,CA ,USA ,NUFORC
10/25/14,Fireball ,Mount Vernon ,IL ,USA ,NUFORC
6/21/13,Fireball ,Bethlehem ,PA ,USA ,NUFORC
6/15/11,Fireball ,Mansfield ,OH ,USA ,NUFORC
9/1/06,Fireball ,Hoover ,AL ,USA ,NUFORC
4/15/05,Fireball ,Mountain Home ,ID ,USA ,NUFORC
7/15/04,Fireball ,Arlee ,MT ,USA ,MUFON
9/23/03,Fireball ,Carlsbad ,CA ,USA ,NUFORC
1/15/81,Fireball ,Hawthorne ,NV ,USA ,NUFORC
3/18/16,Fireball ,Orleans ,ON ,Canada ,NUFORC
2/23/16,Fireball ,Dieppe ,NB ,Canada ,NUFORC
12/24/15,Fireball ,London ,ON ,Canada ,NUFORC
7/22/16,Lights Only ,Las Vegas ,NV ,USA ,NUFORC
7/22/16,Lights Only ,Sedona ,AZ ,USA ,NUFORC
7/22/16,Lights Only ,Renton ,WA ,USA ,NUFORC
7/21/16,Lights Only ,Missoula ,MT ,USA ,NUFORC
7/21/16,Lights Only ,Hamilton Square ,NJ ,USA ,NUFORC
7/21/16,Lights Only ,Buckeye ,AZ ,USA ,NUFORC
7/21/16,Lights Only ,Camp Verde ,AZ ,USA ,NUFORC
7/20/16,Lights Only ,Rahway ,NJ ,USA ,NUFORC
7/20/16,Lights Only ,Fayetteville ,NC ,USA ,NUFORC
7/19/16,Lights Only ,McKinney ,TX ,USA ,NUFORC
7/19/16,Lights Only ,Owego ,NY ,USA ,NUFORC
7/19/16,Lights Only ,Everett ,WA ,USA ,NUFORC
7/18/16,Lights Only ,Holden Beach ,NC ,USA ,NUFORC
7/18/16,Lights Only ,Lower Haines City ,FL ,USA ,NUFORC
7/18/16,Lights Only ,Las Cruces ,NM ,USA ,NUFORC
7/17/16,Lights Only ,St. George ,UT ,USA ,NUFORC
7/17/16,Lights Only ,Stockholm ,NJ ,USA ,NUFORC
7/17/16,Lights Only ,Trezevant ,TN ,USA ,NUFORC
7/17/16,Lights Only ,Boise ,ID ,USA ,NUFORC
7/16/16,Lights Only ,New York City ,NY ,USA ,NUFORC
7/16/16,Lights Only ,Clinton Township ,MI ,USA ,NUFORC
7/16/16,Lights Only ,Land O'Lakes ,FL ,USA ,NUFORC
7/16/16,Lights Only ,Hailey ,ID ,USA ,NUFORC
7/15/16,Lights Only ,Broomfield ,CO ,USA ,NUFORC
7/15/16,Lights Only ,Colfax ,CA ,USA ,NUFORC
7/14/16,Lights Only ,Apopka ,FL ,USA ,NUFORC
7/13/16,Lights Only ,Jackson ,NJ ,USA ,NUFORC
7/13/16,Lights Only ,Pittsfield ,MA ,USA ,NUFORC
7/12/16,Lights Only ,Verona ,PA ,USA ,NUFORC
7/12/16,Lights Only ,Kingman ,AZ ,USA ,NUFORC
7/12/16,Lights Only ,McKee ,KY ,USA ,NUFORC
7/11/16,Lights Only ,Saginaw ,MI ,USA ,NUFORC
7/11/16,Lights Only ,Cedar Rapids ,IA ,USA ,NUFORC
7/11/16,Lights Only ,Milwaukee ,WI ,USA ,NUFORC
7/11/16,Lights Only ,Murrieta ,CA ,USA ,NUFORC
7/11/16,Lights Only ,Blackwood (Blue Star Memorial Highway) ,NJ ,USA ,NUFORC
7/10/16,Lights Only ,Estes Park ,CO ,USA ,NUFORC
7/10/16,Lights Only ,Richmond ,ME ,USA ,NUFORC
7/10/16,Lights Only ,Chesterfield ,MO ,USA ,NUFORC
